"request_time","request_day","number_of_rides","platform","age_range"
"00","16/10/2021","1","web","Unknown"
"00","16/11/2021","1","android","18-24"
"00","16/11/2021","1","android","Unknown"
"00","16/11/2021","2","ios","18-24"
"00","16/11/2021","1","ios","25-34"
"00","16/11/2021","1","ios","35-44"
"00","16/12/2021","1","android","25-34"
"00","16/12/2021","1","android","35-44"
"00","16/12/2021","1","android","Unknown"
"00","16/12/2021","1","ios","18-24"
"00","16/12/2021","1","ios","35-44"
"00","16/12/2021","1","ios","45-54"
"00","16/12/2021","1","ios","Unknown"
"00","16/12/2021","1","web","Unknown"
"00","17/01/2021","1","ios","18-24"
"00","17/01/2022","1","android","35-44"
"00","17/01/2022","1","ios","Unknown"
"00","17/02/2021","1","ios","18-24"
"00","17/02/2022","1","android","35-44"
"00","17/02/2022","1","ios","Unknown"
"00","17/03/2021","1","ios","25-34"
"00","17/05/2021","1","android","35-44"
"00","17/05/2021","1","ios","35-44"
"00","17/06/2021","1","android","35-44"
"00","17/06/2021","1","ios","18-24"
"00","17/06/2021","1","web","35-44"
"00","17/06/2021","1","web","Unknown"
"00","17/07/2021","1","ios","35-44"
"00","17/07/2021","3","ios","Unknown"
"00","17/07/2021","1","web","Unknown"
"00","17/08/2021","2","ios","25-34"
"00","17/08/2021","2","ios","Unknown"
"00","17/09/2021","1","android","35-44"
"00","17/09/2021","1","android","Unknown"
"00","17/09/2021","1","ios","35-44"
"00","17/09/2021","1","ios","45-54"
"00","17/09/2021","1","ios","Unknown"
"00","17/10/2021","1","android","Unknown"
"00","17/10/2021","3","ios","18-24"
"00","17/10/2021","1","ios","45-54"
"00","17/10/2021","2","ios","Unknown"
"00","17/11/2021","1","android","35-44"
"00","17/11/2021","2","android","Unknown"
"00","17/11/2021","1","web","35-44"
"00","17/11/2021","1","web","Unknown"
"00","17/12/2021","2","android","25-34"
"00","17/12/2021","1","android","35-44"
"00","17/12/2021","3","android","Unknown"
"00","17/12/2021","2","ios","18-24"
"00","17/12/2021","1","ios","35-44"
"00","17/12/2021","1","ios","Unknown"
"00","17/12/2021","1","web","18-24"
"00","18/01/2021","1","ios","45-54"
"00","18/01/2022","2","android","25-34"
"00","18/01/2022","1","android","35-44"
"00","18/01/2022","1","ios","Unknown"
"00","18/01/2022","1","web","35-44"
"00","18/01/2022","1","web","Unknown"
"00","18/02/2021","1","web","Unknown"
"00","18/02/2022","1","android","35-44"
"00","18/02/2022","1","ios","Unknown"
"00","18/03/2021","1","ios","35-44"
"00","18/03/2021","1","ios","Unknown"
"00","18/04/2021","1","ios","35-44"
"00","18/05/2021","1","android","25-34"
"00","18/05/2021","1","android","35-44"
"00","18/05/2021","1","ios","25-34"
"00","18/05/2021","1","web","45-54"
"00","18/06/2021","1","android","35-44"
"00","18/06/2021","1","ios","25-34"
"00","18/06/2021","2","ios","Unknown"
"00","18/07/2021","1","android","18-24"
"00","18/07/2021","1","android","35-44"
"00","18/07/2021","1","ios","Unknown"
"00","18/08/2021","2","ios","25-34"
"00","18/08/2021","1","ios","35-44"
"00","18/08/2021","1","ios","Unknown"
"00","18/09/2021","2","android","18-24"
"00","18/09/2021","1","android","25-34"
"00","18/09/2021","1","android","35-44"
"00","18/09/2021","1","android","45-54"
"00","18/09/2021","1","ios","35-44"
"00","18/09/2021","1","ios","45-54"
"00","18/10/2021","1","android","35-44"
"00","18/10/2021","1","android","Unknown"
"00","18/10/2021","1","ios","25-34"
"00","18/10/2021","3","ios","35-44"
"00","18/10/2021","1","ios","Unknown"
"00","18/11/2021","1","android","35-44"
"00","18/11/2021","1","ios","Unknown"
"00","18/12/2021","1","android","Unknown"
"00","18/12/2021","2","ios","18-24"
"00","18/12/2021","1","ios","25-34"
"00","18/12/2021","1","ios","35-44"
"00","18/12/2021","1","ios","45-54"
"00","18/12/2021","1","ios","Unknown"
"00","18/12/2021","1","web","18-24"
"00","19/01/2021","1","android","25-34"
"00","19/01/2022","1","android","35-44"
"00","19/01/2022","1","android","Unknown"
"00","19/01/2022","1","ios","18-24"
"00","19/01/2022","1","web","25-34"
"00","19/02/2021","1","ios","Unknown"
"00","19/02/2022","1","ios","Unknown"
"00","19/03/2021","2","ios","25-34"
"00","19/03/2021","1","ios","35-44"
"00","19/04/2021","1","ios","45-54"
"00","19/05/2021","1","ios","18-24"
"00","19/06/2021","1","ios","18-24"
"00","19/06/2021","2","ios","25-34"
"00","19/06/2021","1","ios","Unknown"
"00","19/06/2021","1","web","25-34"
"00","19/07/2021","1","ios","Unknown"
"00","19/07/2021","1","web","45-54"
"00","19/08/2021","1","android","25-34"
"00","19/08/2021","2","ios","35-44"
"00","19/08/2021","1","web","35-44"
"00","19/09/2021","1","ios","35-44"
"00","19/09/2021","1","ios","Unknown"
"00","19/09/2021","1","web","35-44"
"00","19/09/2021","1","web","Unknown"
"00","19/10/2021","1","android","18-24"
"00","19/10/2021","2","ios","18-24"
"00","19/10/2021","2","ios","35-44"
"00","19/11/2021","2","android","Unknown"
"00","19/11/2021","1","ios","25-34"
"00","19/11/2021","1","ios","35-44"
"00","19/11/2021","2","ios","Unknown"
"00","19/12/2021","3","ios","35-44"
"00","19/12/2021","1","ios","Unknown"
"00","19/12/2021","1","web","25-34"
"00","19/12/2021","1","web","35-44"
"00","20/01/2021","1","ios","25-34"
"00","20/01/2022","1","ios","25-34"
"00","20/01/2022","1","ios","35-44"
"00","20/01/2022","2","ios","Unknown"
"00","20/02/2021","1","android","18-24"
"00","20/02/2022","1","android","Unknown"
"00","20/03/2021","1","ios","25-34"
"00","20/03/2021","1","web","35-44"
"00","20/04/2021","1","android","35-44"
"00","20/04/2021","1","web","45-54"
"00","20/05/2021","1","android","Unknown"
"00","20/05/2021","1","ios","35-44"
"00","20/05/2021","1","ios","Unknown"
"00","20/06/2021","1","android","25-34"
"00","20/06/2021","1","android","Unknown"
"00","20/06/2021","1","ios","35-44"
"00","20/07/2021","1","ios","25-34"
"00","20/07/2021","1","ios","35-44"
"00","20/08/2021","1","android","18-24"
"00","20/08/2021","1","android","25-34"
"00","20/08/2021","2","android","Unknown"
"00","20/08/2021","1","ios","18-24"
"00","20/08/2021","1","ios","35-44"
"00","20/08/2021","1","ios","Unknown"
"00","20/08/2021","1","web","25-34"
"00","20/09/2021","1","ios","25-34"
"00","20/09/2021","2","ios","45-54"
"00","20/09/2021","1","ios","Unknown"
"00","20/10/2021","1","android","45-54"
"00","20/10/2021","3","ios","35-44"
"00","20/10/2021","1","ios","45-54"
"00","20/10/2021","2","ios","Unknown"
"00","20/11/2021","1","android","45-54"
"00","20/11/2021","1","ios","18-24"
"00","20/11/2021","1","ios","25-34"
"00","20/11/2021","2","ios","35-44"
"00","20/11/2021","1","ios","Unknown"
"00","20/11/2021","1","web","35-44"
"00","20/11/2021","1","web","Unknown"
"00","20/12/2021","1","android","18-24"
"00","20/12/2021","1","ios","25-34"
"00","20/12/2021","1","ios","35-44"
"00","20/12/2021","2","ios","Unknown"
"00","21/01/2021","1","web","35-44"
"00","21/01/2022","1","android","35-44"
"00","21/01/2022","1","ios","18-24"
"00","21/01/2022","1","ios","25-34"
"00","21/01/2022","1","ios","45-54"
"00","21/01/2022","5","ios","Unknown"
"00","21/02/2021","1","android","18-24"
"00","21/02/2022","1","ios","35-44"
"00","21/04/2021","1","ios","18-24"
"00","21/04/2021","1","ios","Unknown"
"00","21/05/2021","2","ios","Unknown"
"00","21/06/2021","1","android","45-54"
"00","21/07/2021","1","android","35-44"
"00","21/07/2021","1","android","45-54"
"00","21/07/2021","1","ios","18-24"
"00","21/07/2021","1","ios","25-34"
"00","21/08/2021","1","android","Unknown"
"00","21/08/2021","1","ios","35-44"
"00","21/08/2021","1","ios","Unknown"
"00","21/09/2021","1","android","Unknown"
"00","21/09/2021","3","ios","25-34"
"00","21/09/2021","1","ios","35-44"
"00","21/09/2021","2","ios","Unknown"
"00","21/09/2021","1","web","25-34"
"00","21/10/2021","1","ios","35-44"
"00","21/10/2021","1","ios","Unknown"
"00","21/11/2021","2","ios","25-34"
"00","21/11/2021","2","ios","35-44"
"00","21/11/2021","3","ios","Unknown"
"00","21/12/2021","2","ios","35-44"
"00","21/12/2021","1","ios","Unknown"
"00","21/12/2021","1","web","35-44"
"00","22/01/2022","1","android","25-34"
"00","22/01/2022","1","web","18-24"
"00","22/01/2022","1","web","Unknown"
"00","22/02/2021","2","android","Unknown"
"00","22/02/2021","1","ios","Unknown"
"00","22/02/2022","1","ios","25-34"
"00","22/02/2022","1","ios","35-44"
"00","22/02/2022","1","web","25-34"
"00","22/03/2021","1","android","Unknown"
"00","22/03/2021","1","ios","Unknown"
"00","22/04/2021","1","android","25-34"
"00","22/04/2021","1","android","Unknown"
"00","22/04/2021","1","ios","35-44"
"00","22/05/2021","1","android","25-34"
"00","22/05/2021","1","android","Unknown"
"00","22/05/2021","1","ios","18-24"
"00","22/05/2021","1","ios","35-44"
"00","22/05/2021","1","ios","Unknown"
"00","22/06/2021","1","ios","25-34"
"00","22/06/2021","2","ios","35-44"
"00","22/06/2021","1","ios","Unknown"
"00","22/07/2021","1","android","Unknown"
"00","22/07/2021","1","ios","18-24"
"00","22/07/2021","1","ios","45-54"
"00","22/08/2021","1","android","35-44"
"00","22/08/2021","1","ios","25-34"
"00","22/08/2021","1","ios","45-54"
"00","22/09/2021","1","android","35-44"
"00","22/09/2021","1","android","Unknown"
"00","22/09/2021","1","ios","18-24"
"00","22/09/2021","1","ios","25-34"
"00","22/09/2021","1","ios","45-54"
"00","22/10/2021","2","ios","25-34"
"00","22/10/2021","4","ios","Unknown"
"00","22/11/2021","2","android","25-34"
"00","22/11/2021","1","android","45-54"
"00","22/11/2021","2","ios","35-44"
"00","22/11/2021","1","ios","45-54"
"00","22/12/2021","1","android","35-44"
"00","22/12/2021","1","android","Unknown"
"00","22/12/2021","3","ios","18-24"
"00","23/01/2021","1","android","18-24"
"00","23/01/2022","1","android","35-44"
"00","23/01/2022","1","android","Unknown"
"00","23/02/2021","1","android","45-54"
"00","23/02/2021","1","ios","18-24"
"00","23/02/2021","1","ios","25-34"
"00","23/02/2021","1","ios","Unknown"
"00","23/02/2022","1","android","35-44"
"00","23/02/2022","1","ios","Unknown"
"00","23/03/2021","1","android","Unknown"
"00","23/03/2021","1","ios","Unknown"
"00","23/04/2021","1","ios","18-24"
"00","23/04/2021","1","ios","35-44"
"00","23/04/2021","1","web","25-34"
"00","23/05/2021","1","android","35-44"
"00","23/05/2021","1","ios","25-34"
"00","23/05/2021","1","web","18-24"
"00","23/06/2021","1","android","35-44"
"00","23/06/2021","1","web","25-34"
"00","23/07/2021","1","ios","18-24"
"00","23/08/2021","2","android","35-44"
"00","23/08/2021","1","android","45-54"
"00","23/08/2021","1","android","Unknown"
"00","23/09/2021","1","ios","18-24"
"00","23/09/2021","1","ios","25-34"
"00","23/09/2021","2","ios","35-44"
"00","23/09/2021","2","ios","45-54"
"00","23/10/2021","1","android","18-24"
"00","23/10/2021","1","ios","25-34"
"00","23/10/2021","1","ios","35-44"
"00","23/10/2021","1","ios","Unknown"
"00","23/10/2021","1","web","35-44"
"00","23/11/2021","1","android","25-34"
"00","23/11/2021","1","android","35-44"
"00","23/11/2021","1","ios","18-24"
"00","23/11/2021","1","ios","25-34"
"00","23/11/2021","1","ios","35-44"
"00","23/11/2021","1","ios","Unknown"
"00","23/12/2021","1","android","Unknown"
"00","23/12/2021","3","ios","35-44"
"00","23/12/2021","1","ios","Unknown"
"00","24/01/2022","1","android","18-24"
"00","24/01/2022","1","android","35-44"
"00","24/01/2022","1","ios","35-44"
"00","24/01/2022","1","web","35-44"
"00","24/02/2022","1","ios","35-44"
"00","24/03/2021","1","ios","18-24"
"00","24/04/2021","1","android","18-24"
"00","24/04/2021","1","android","35-44"
"00","24/04/2021","1","android","45-54"
"00","24/04/2021","1","ios","35-44"
"00","24/04/2021","1","ios","Unknown"
"00","24/05/2021","2","ios","Unknown"
"00","24/06/2021","1","ios","35-44"
"00","24/06/2021","1","ios","45-54"
"00","24/06/2021","3","ios","Unknown"
"00","24/07/2021","1","android","35-44"
"00","24/07/2021","1","ios","35-44"
"00","24/08/2021","1","android","35-44"
"00","24/08/2021","1","ios","35-44"
"00","24/08/2021","1","ios","Unknown"
"00","24/09/2021","1","ios","25-34"
"00","24/09/2021","3","ios","35-44"
"00","24/09/2021","1","ios","Unknown"
"00","24/10/2021","1","android","Unknown"
"00","24/10/2021","1","ios","35-44"
"00","24/10/2021","1","ios","45-54"
"00","24/10/2021","1","ios","Unknown"
"00","24/10/2021","1","web","Unknown"
"00","24/11/2021","1","android","35-44"
"00","24/11/2021","1","android","45-54"
"00","24/11/2021","1","ios","18-24"
"00","24/11/2021","1","ios","25-34"
"00","24/11/2021","2","ios","35-44"
"00","24/11/2021","5","ios","Unknown"
"00","24/11/2021","2","web","35-44"
"00","24/12/2021","1","ios","35-44"
"00","24/12/2021","2","ios","Unknown"
"00","25/01/2022","1","android","35-44"
"00","25/01/2022","1","android","45-54"
"00","25/01/2022","2","ios","18-24"
"00","25/02/2021","1","android","35-44"
"00","25/02/2021","1","ios","18-24"
"00","25/02/2021","1","ios","25-34"
"00","25/02/2022","1","ios","18-24"
"00","25/02/2022","1","ios","35-44"
"00","25/03/2021","1","android","18-24"
"00","25/04/2021","1","ios","25-34"
"00","25/04/2021","1","ios","35-44"
"00","25/05/2021","1","ios","25-34"
"00","25/05/2021","2","ios","45-54"
"00","25/05/2021","1","web","45-54"
"00","25/06/2021","2","ios","35-44"
"00","25/07/2021","1","android","35-44"
"00","25/07/2021","1","android","Unknown"
"00","25/07/2021","2","ios","Unknown"
"00","25/07/2021","1","web","Unknown"
"00","25/08/2021","1","android","45-54"
"00","25/08/2021","1","ios","25-34"
"00","25/08/2021","1","ios","Unknown"
"00","25/09/2021","1","ios","35-44"
"00","25/09/2021","2","ios","45-54"
"00","25/09/2021","2","ios","Unknown"
"00","25/10/2021","1","android","Unknown"
"00","25/10/2021","1","ios","Unknown"
"00","25/10/2021","1","web","Unknown"
"00","25/11/2021","1","android","25-34"
"00","25/11/2021","1","android","35-44"
"00","25/11/2021","1","ios","18-24"
"00","25/11/2021","1","ios","Unknown"
"00","25/12/2021","1","android","35-44"
"00","25/12/2021","2","android","Unknown"
"00","25/12/2021","1","ios","18-24"
"00","26/01/2022","1","android","25-34"
"00","26/01/2022","1","ios","25-34"
"00","26/02/2021","1","android","35-44"
"00","26/02/2022","1","android","Unknown"
"00","26/02/2022","1","ios","Unknown"
"00","26/04/2021","1","android","35-44"
"00","26/05/2021","1","android","35-44"
"00","26/05/2021","1","android","Unknown"
"00","26/05/2021","3","ios","35-44"
"00","26/06/2021","1","ios","25-34"
"00","26/06/2021","1","ios","35-44"
"00","26/06/2021","1","ios","Unknown"
"00","26/06/2021","1","web","Unknown"
"00","26/07/2021","1","android","18-24"
"00","26/07/2021","1","android","25-34"
"00","26/07/2021","2","ios","25-34"
"00","26/07/2021","1","web","25-34"
"00","26/08/2021","1","ios","18-24"
"00","26/08/2021","1","ios","Unknown"
"00","26/08/2021","1","web","25-34"
"00","26/09/2021","1","android","35-44"
"00","26/09/2021","1","android","45-54"
"00","26/09/2021","1","android","Unknown"
"00","26/10/2021","1","ios","25-34"
"00","26/10/2021","2","ios","35-44"
"00","26/10/2021","1","ios","45-54"
"00","26/10/2021","3","ios","Unknown"
"00","26/11/2021","1","android","Unknown"
"00","26/11/2021","1","ios","18-24"
"00","26/11/2021","1","ios","Unknown"
"00","26/11/2021","1","web","35-44"
"00","26/12/2021","1","android","18-24"
"00","26/12/2021","2","ios","35-44"
"00","26/12/2021","3","ios","Unknown"
"00","27/01/2021","1","ios","35-44"
"00","27/01/2022","1","web","35-44"
"00","27/02/2021","1","ios","Unknown"
"00","27/02/2022","1","ios","18-24"
"00","27/03/2021","1","ios","35-44"
"00","27/05/2021","1","android","45-54"
"00","27/05/2021","1","ios","18-24"
"00","27/05/2021","1","ios","25-34"
"00","27/05/2021","2","ios","Unknown"
"00","27/05/2021","1","web","45-54"
"00","27/07/2021","1","android","35-44"
"00","27/07/2021","2","android","Unknown"
"00","27/08/2021","2","android","35-44"
"00","27/08/2021","1","ios","25-34"
"00","27/08/2021","2","ios","35-44"
"00","27/08/2021","2","ios","Unknown"
"00","27/09/2021","1","android","25-34"
"00","27/09/2021","1","ios","25-34"
"00","27/09/2021","1","ios","45-54"
"00","27/09/2021","1","ios","Unknown"
"00","27/10/2021","1","ios","Unknown"
"00","27/10/2021","1","web","35-44"
"00","27/11/2021","1","android","35-44"
"00","27/11/2021","1","ios","25-34"
"00","27/11/2021","1","ios","45-54"
"00","27/11/2021","1","ios","Unknown"
"00","27/11/2021","1","web","Unknown"
"00","27/12/2021","2","android","25-34"
"00","27/12/2021","1","android","45-54"
"00","27/12/2021","1","android","Unknown"
"00","27/12/2021","2","ios","25-34"
"00","27/12/2021","2","ios","Unknown"
"00","28/02/2021","1","ios","35-44"
"00","28/02/2021","1","ios","45-54"
"00","28/02/2021","1","web","35-44"
"00","28/02/2021","1","web","Unknown"
"00","28/03/2021","1","web","18-24"
"00","28/04/2021","1","ios","45-54"
"00","28/04/2021","1","ios","Unknown"
"00","28/05/2021","1","android","25-34"
"00","28/05/2021","2","android","45-54"
"00","28/05/2021","1","ios","18-24"
"00","28/05/2021","1","ios","35-44"
"00","28/05/2021","1","ios","Unknown"
"00","28/06/2021","1","android","Unknown"
"00","28/06/2021","1","ios","Unknown"
"00","28/07/2021","1","android","18-24"
"00","28/07/2021","3","ios","35-44"
"00","28/07/2021","1","ios","Unknown"
"00","28/08/2021","1","android","25-34"
"00","28/08/2021","1","ios","35-44"
"00","28/08/2021","1","ios","Unknown"
"00","28/08/2021","1","web","Unknown"
"00","28/09/2021","1","android","18-24"
"00","28/09/2021","1","android","35-44"
"00","28/09/2021","1","android","Unknown"
"00","28/09/2021","1","ios","45-54"
"00","28/09/2021","1","ios","Unknown"
"00","28/09/2021","1","web","18-24"
"00","28/10/2021","1","android","Unknown"
"00","28/10/2021","1","ios","35-44"
"00","28/10/2021","2","ios","Unknown"
"00","28/10/2021","1","web","35-44"
"00","28/11/2021","1","android","18-24"
"00","28/11/2021","1","android","35-44"
"00","28/11/2021","1","android","Unknown"
"00","28/11/2021","1","ios","18-24"
"00","28/11/2021","1","ios","45-54"
"00","28/12/2021","1","ios","18-24"
"00","28/12/2021","1","ios","35-44"
"00","28/12/2021","1","ios","Unknown"
"00","28/12/2021","2","web","35-44"
"00","29/01/2022","1","android","35-44"
"00","29/01/2022","1","ios","25-34"
"00","29/01/2022","1","ios","Unknown"
"00","29/03/2021","2","ios","35-44"
"00","29/04/2021","1","ios","45-54"
"00","29/05/2021","1","android","18-24"
"00","29/05/2021","1","android","35-44"
"00","29/05/2021","1","ios","25-34"
"00","29/05/2021","1","ios","35-44"
"00","29/05/2021","2","ios","45-54"
"00","29/05/2021","1","ios","Unknown"
"00","29/06/2021","1","android","Unknown"
"00","29/06/2021","1","ios","18-24"
"00","29/06/2021","1","ios","Unknown"
"00","29/06/2021","1","web","Unknown"
"00","29/07/2021","1","android","25-34"
"00","29/07/2021","1","ios","Unknown"
"00","29/08/2021","1","android","18-24"
"00","29/08/2021","1","android","Unknown"
